法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院关于审理医疗损害责任纠纷案件适用法律若干问题的解释(2020修正),第十四条,"　当事人申请通知一至二名具有医学专门知识的人出庭，对鉴定意见或者案件的其他专门性事实问题提出意见，人民法院准许的，应当通知具有医学专门知识的人出庭。 
　　前款规定的具有医学专门知识的人提出的意见，视为当事人的陈述，经质证可以作为认定案件事实的根据。",现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/5959af5e3f8c06e4fd9c071e0e0a7f7d?text=14,5959af5e3f8c06e4fd9c071e0e0a7f7d_14,5959af5e3f8c06e4fd9c071e0e0a7f7d,[],1.15144224,1
最高人民法院关于审理医疗损害责任纠纷案件适用法律若干问题的解释(2020修正),第十三条,"　鉴定意见应当经当事人质证。 
　　当事人申请鉴定人出庭作证，经人民法院审查同意，或者人民法院认为鉴定人有必要出庭的，应当通知鉴定人出庭作证。双方当事人同意鉴定人通过书面说明、视听传输技术或者视听资料等方式作证的，可以准许。 
　　鉴定人因健康原因、自然灾害等不可抗力或者其他正当理由不能按期出庭的，可以延期开庭；经人民法院许可，也可以通过书面说明、视听传输技术或者视听资料等方式作证。 
　　无前款规定理由，鉴定人拒绝出庭作证，当事人对鉴定意见又不认可的，对该鉴定意见不予采信。",现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/5959af5e3f8c06e4fd9c071e0e0a7f7d?text=13,5959af5e3f8c06e4fd9c071e0e0a7f7d_13,5959af5e3f8c06e4fd9c071e0e0a7f7d,[],1.1467817519999999,1
人民法院对外委托司法鉴定管理规定,第十五条,　鉴定人应当依法履行出庭接受质询的义务。人民法院司法鉴定机构应当协调鉴定人做好出庭工作。,现行有效,司法解释,高法司法解释,中央,20020401,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/7ba9af83c410e2f6d3c1e70c3d002452?text=15,7ba9af83c410e2f6d3c1e70c3d002452_15,7ba9af83c410e2f6d3c1e70c3d002452,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.1404931999999999,1
最高人民法院、司法部印发《关于开展刑事案件律师辩护全覆盖试点工作的办法》的通知,第十七条,　被告人、辩护律师申请法庭通知证人、鉴定人、有专门知识的人出庭作证的，法庭认为有必要的应当同意；法庭不同意的，应当书面向被告人及辩护律师说明理由。,现行有效,司法解释,司法解释性质文件,中央,20171009,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4fe3b13c9ee0c56a3a28fefb2891b246?text=17,4fe3b13c9ee0c56a3a28fefb2891b246_17,4fe3b13c9ee0c56a3a28fefb2891b246,[],1.13176608,1
最高人民法院关于民事诉讼证据的若干规定(2019修正),第三十八条,"　当事人在收到鉴定人的书面答复后仍有异议的，人民法院应当根据《诉讼费用交纳办法》第十一条的规定，通知有异议的当事人预交鉴定人出庭费用，并通知鉴定人出庭。有异议的当事人不预交鉴定人出庭费用的，视为放弃异议。 
　　双方当事人对鉴定意见均有异议的，分摊预交鉴定人出庭费用。",现行有效,司法解释,高法司法解释,中央,20200501,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/21d0c4b7c7833b78c7217600f2be8693?text=38,21d0c4b7c7833b78c7217600f2be8693_38,21d0c4b7c7833b78c7217600f2be8693,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.08292536,1
最高人民法院关于适用《中华人民共和国刑事诉讼法》的解释(2021),第九十九条,"　经人民法院通知，鉴定人拒不出庭作证的，鉴定意见不得作为定案的根据。 
鉴定人由于不能抗拒的原因或者有其他正当理由无法出庭的，人民法院可以根据情况决定延期审理或者重新鉴定。 
鉴定人无正当理由拒不出庭作证的，人民法院应当通报司法行政机关或者有关部门。",现行有效,司法解释,高法司法解释,中央,20210301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/27f2a1c90daf9dce939acd155a8e1966?text=99,27f2a1c90daf9dce939acd155a8e1966_99,27f2a1c90daf9dce939acd155a8e1966,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.033005312,1
最高人民检察院关于印发民事检察类案监督典型案例的通知,,本次类案监督意见在推进鉴定人出庭、强化鉴定意见实质审查、规范鉴定程序等方面与法院达成共识，有助于共同保障民事诉讼证据制度严格执行，促进审判职责全面履行，保护当事人合法权利，切实提升司法公信力。,现行有效,司法解释,指导案例,,20210927,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/b741c0699c09bfbd6694a05a544c62cc,,b741c0699c09bfbd6694a05a544c62cc,[],1.02293376,2
最高人民法院关于行政诉讼证据若干问题的规定,第四十八条,"　对被诉具体行政行为涉及的专门性问题，当事人可以向法庭申请由专业人员出庭进行说明，法庭也可以通知专业人员出庭说明。必要时，法庭可以组织专业人员进行对质。 
　　当事人对出庭的专业人员是否具备相应专业知识、学历、资历等专业资格等有异议的，可以进行询问。由法庭决定其是否可以作为专业人员出庭。 
　　专业人员可以对鉴定人进行询问。",现行有效,司法解释,高法司法解释,中央,20021001,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/cec5dfff41c2a23b429b09bd95aa445e?text=48,cec5dfff41c2a23b429b09bd95aa445e_48,cec5dfff41c2a23b429b09bd95aa445e,[],0.9972072,1
最高人民检察院关于印发最高人民检察院第三十八批指导性案例的通知,,"司法实践中，检察机关对鉴定意见应当重点审查以下内容：鉴定机构或鉴定人是否具有法定鉴定资质；检材是否经各方当事人质证；鉴定人对当事人提出的异议是否答复以及答复是否合理；对合理异议鉴定机构是否作出补充鉴定意见；鉴定人是否对鉴定使用的标准和方法作出说明；鉴定人是否出庭答疑；鉴定人出具的鉴定意见与法院委托鉴定的范围、方式是否相符等。特别是在经过多次鉴定且鉴定意见存在冲突的情形下，检察机关应当统筹考虑鉴定内容、鉴定程序、鉴定资质以及当事人在关键节点能否充分行使诉权等因素，并结合案件其他证据，综合判断鉴定意见是否可以采信，防止出现“以鉴代审”的情况。　　【相关规定】
　　《中华人民共和国民法典》第六百六十七条、第六百七十五条（本案适用的是《中华人民共和国合同法》第一百九十六条、第二百零六条）
　　《中华人民共和国民事诉讼法》（2017年修正）第二百零八条、第二百零九条（现为2021年修正后的第二百一十五条、第二百一十六条）
　　《人民检察院民事诉讼监督规则（试行）》（2013年施行）第四十七条、第九十一条（现为2021年施行的《人民检察院民事诉讼监督规则》第四十三条、第九十条）",现行有效,司法解释,指导案例,,20220628,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/6dcd45e1f0a33c427cf9c61df78d30a8,,6dcd45e1f0a33c427cf9c61df78d30a8,[],0.96949884,2
最高人民法院关于民事诉讼证据的若干规定(2019修正),第八十一条,"　鉴定人拒不出庭作证的，鉴定意见不得作为认定案件事实的根据。人民法院应当建议有关主管部门或者组织对拒不出庭作证的鉴定人予以处罚。 
　　当事人要求退还鉴定费用的，人民法院应当在三日内作出裁定，责令鉴定人退还；拒不退还的，由人民法院依法执行。 
　　当事人因鉴定人拒不出庭作证申请重新鉴定的，人民法院应当准许。",现行有效,司法解释,高法司法解释,中央,20200501,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/21d0c4b7c7833b78c7217600f2be8693?text=81,21d0c4b7c7833b78c7217600f2be8693_81,21d0c4b7c7833b78c7217600f2be8693,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.9407861999999999,1
