法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院关于适用《中华人民共和国民法典》时间效力的若干规定,第十九条,民法典施行前，从建筑物中抛掷物品或者从建筑物上坠落的物品造成他人损害引起的民事纠纷案件，适用民法典第一千二百五十四条的规定。,现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/49c6d4e636e9987aed8f71bd345e74bb?text=19,49c6d4e636e9987aed8f71bd345e74bb_19,49c6d4e636e9987aed8f71bd345e74bb,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.78996924,1
中华人民共和国民法典,第一千二百五十三条,　建筑物、构筑物或者其他设施及其搁置物、悬挂物发生脱落、坠落造成他人损害，所有人、管理人或者使用人不能证明自己没有过错的，应当承担侵权责任。所有人、管理人或者使用人赔偿后，有其他责任人的，有权向其他责任人追偿。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=1253,55dceb7d83a1c90e3fe9c141b1118193_1253,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.7826896799999999,1
最高人民法院关于适用《中华人民共和国民法典》侵权责任编的解释(一),第二十三条,禁止饲养的烈性犬等危险动物造成他人损害，动物饲养人或者管理人主张不承担责任或者减轻责任的，人民法院不予支持。,现行有效,司法解释,高法司法解释,中央,20240927,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/95b811a4cd922f346d0e29d92b5d2aac?text=23,95b811a4cd922f346d0e29d92b5d2aac_23,95b811a4cd922f346d0e29d92b5d2aac,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.77091894,1
中华人民共和国民法典,第一百八十二条,"　因紧急避险造成损害的，由引起险情发生的人承担民事责任。 
　　危险由自然原因引起的，紧急避险人不承担民事责任，可以给予适当补偿。 
　　紧急避险采取措施不当或者超过必要的限度，造成不应有的损害的，紧急避险人应当承担适当的民事责任。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=182,55dceb7d83a1c90e3fe9c141b1118193_182,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.6016674000000001,1
中华人民共和国民法典,第一千二百四十六条,　违反管理规定，未对动物采取安全措施造成他人损害的，动物饲养人或者管理人应当承担侵权责任；但是，能够证明损害是因被侵权人故意造成的，可以减轻责任。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=1246,55dceb7d83a1c90e3fe9c141b1118193_1246,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.57450882,1
中华人民共和国民法典,第一千二百五十一条,　饲养动物应当遵守法律法规，尊重社会公德，不得妨碍他人生活。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=1251,55dceb7d83a1c90e3fe9c141b1118193_1251,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.49014443999999996,1
最高人民法院关于适用《中华人民共和国民法典》侵权责任编的解释(一),第二十四条,物业服务企业等建筑物管理人未采取必要的安全保障措施防止从建筑物中抛掷物品或者从建筑物上坠落的物品造成他人损害，具体侵权人、物业服务企业等建筑物管理人作为共同被告的，人民法院应当依照民法典第一千一百九十八条第二款、第一千二百五十四条的规定，在判决中明确，未采取必要安全保障措施的物业服务企业等建筑物管理人在人民法院就具体侵权人的财产依法强制执行后仍不能履行的范围内，承担与其过错相应的补充责任。,现行有效,司法解释,高法司法解释,中央,20240927,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/95b811a4cd922f346d0e29d92b5d2aac?text=24,95b811a4cd922f346d0e29d92b5d2aac_24,95b811a4cd922f346d0e29d92b5d2aac,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.38281835999999997,1
中华人民共和国民法典,第一千二百四十条,　从事高空、高压、地下挖掘活动或者使用高速轨道运输工具造成他人损害的，经营者应当承担侵权责任；但是，能够证明损害是因受害人故意或者不可抗力造成的，不承担责任。被侵权人对损害的发生有重大过失的，可以减轻经营者的责任。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=1240,55dceb7d83a1c90e3fe9c141b1118193_1240,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.370703352,1
中华人民共和国民法典,第一百七十九条,"　承担民事责任的方式主要有： 
　　（一）停止侵害； 
　　（二）排除妨碍； 
　　（三）消除危险； 
　　（四）返还财产； 
　　（五）恢复原状； 
　　（六）修理、重作、更换； 
　　（七）继续履行； 
　　（八）赔偿损失； 
　　（九）支付违约金； 
　　（十）消除影响、恢复名誉； 
　　（十一）赔礼道歉。 
　　法律规定惩罚性赔偿的，依照其规定。 
　　本条规定的承担民事责任的方式，可以单独适用，也可以合并适用。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=179,55dceb7d83a1c90e3fe9c141b1118193_179,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.36609102,1
最高人民法院关于审理医疗损害责任纠纷案件适用法律若干问题的解释(2020修正),第四条,"　患者依据民法典第一千二百一十八条规定主张医疗机构承担赔偿责任的，应当提交到该医疗机构就诊、受到损害的证据。 
　　患者无法提交医疗机构或者其医务人员有过错、诊疗行为与损害之间具有因果关系的证据，依法提出医疗损害鉴定申请的，人民法院应予准许。 
　　医疗机构主张不承担责任的，应当就民法典第一千二百二十四条第一款规定情形等抗辩事由承担举证证明责任。",现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/5959af5e3f8c06e4fd9c071e0e0a7f7d?text=4,5959af5e3f8c06e4fd9c071e0e0a7f7d_4,5959af5e3f8c06e4fd9c071e0e0a7f7d,[],0.29150796,1
